title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
riseoftheteenagemutantninjaturtlesthemovie,2022,"Ben Schwartz, Omar Benson Miller, Brandon Mychal Smith, Josh Brener, Kat Graham, Eric Bauza, Haley Joel Osment","['Animated', 'Superhero', 'War']","Rise of the Teenage Mutant Ninja Turtles: The Movie is a 2022 American animated superhero film directed by Andy Suriano and Ant Ward, from a screenplay written by Tony Gama-Lobo and Rebecca May, and a story by Suriano and Ward. Produced by Nickelodeon, it serves as a continuation of the animated television series Rise of the Teenage Mutant Ninja Turtles (2018–20). Ben Schwartz, Omar Miller, Brandon Mychal Smith, Josh Brener, Kat Graham, and Eric Bauza reprise their voice roles from the series and are joined by newcomer Haley Joel Osment. In the film, the Turtles are put to the test when a mysterious stranger named Casey Jones arrives from the future to warn them of an impending invasion by the most dangerous alien force in the galaxy, the Krang.",https://www.rottentomatoes.com/m/rise_of_the_teenage_mutant_ninja_turtles_the_movie,2022,79.0,94.0,7,Medium
bodiesbodiesbodies,2022,"Amandla Stenberg, Maria Bakalova, Myha'la Herrold, Chase Sui Wonders, Rachel Sennott, Lee Pace, Pete Davidson","['Comedy', 'Horror']","Bodies Bodies Bodies is a 2022 American black comedy horror film directed by Halina Reijn, in her English-language debut, with a screenplay by Sarah DeLappe from a story by Kristen Roupenian. It stars Amandla Stenberg, Maria Bakalova, Myha'la Herrold, Chase Sui Wonders, Rachel Sennott, Lee Pace, and Pete Davidson.",https://www.rottentomatoes.com/m/bodies_bodies_bodies,"Released Aug 12, 2022",86.0,69.0,7,Medium
secretheadquarters,2022,"Owen Wilson, Walker Scobell, Jesse Williams, Keith L. Williams, Momona Tamada, Charles Melton, Michael Peña","['Comedy', 'Superhero']","Secret Headquarters is a 2022 American superhero comedy film directed by Henry Joost and Ariel Schulman, who co-wrote the movie with Christopher L. Yost and Josh Koenigsberg, based on a story by Yost. Starring Owen Wilson, Walker Scobell, Jesse Williams, Keith L. Williams, Momona Tamada, Charles Melton, and Michael Peña, the plot follows a child (Scobell) and his friends who begins to suspect his father (Wilson) might be a superhero after discovering a secret headquarters in his basement.",https://www.rottentomatoes.com/m/secret_headquarters,2022,45.0,44.0,7,Medium
dayshift,2022,"Jamie Foxx, Dave Franco, Natasha Liu Bordizzo, Meagan Good, Karla Souza, Steve Howey, Scott Adkins, Snoop Dogg","['Action', 'Comedy', 'Horror']","Day Shift is a 2022 American action horror comedy film directed by J. J. Perry in his directorial debut, written by Tyler Tice and Shay Hatten from a story by Tice, and starring Jamie Foxx as a blue-collar father whose pool-cleaning job is a front for his work as a vampire hunter. The film also stars Dave Franco, Snoop Dogg, Natasha Liu Bordizzo, Meagan Good, Karla Souza, Steve Howey, and Scott Adkins.",https://www.rottentomatoes.com/m/day_shift,2022,56.0,76.0,8,Medium
mackrita,2022,"Diane Keaton, Taylour Paige, Elizabeth Lail, Loretta Devine, Amy Hill, Lois Smith, Wendie Malick, Simon Rex, Martin Short, Dustin Milligan",['Comedy'],"Mack & Rita is a 2022 American comedy film directed by Katie Aselton, from a screenplay by Madeline Walter and Paul Welsh. The plot follows a 30-year-old woman who wakes up as her 70-year-old self after a bachelorette party. Taylour Paige, Loretta Devine, Amy Hill, Lois Smith, Wendie Malick, Simon Rex, Martin Short, and Dustin Milligan also star. The film was released on August 12, 2022, by Gravitas Premiere, to negative reviews from critics, including a worst actress nomination for Keaton, but the performances of Paige and Milligan were praised.",https://www.rottentomatoes.com/m/mack_and_rita,"Released Aug 12, 2022",23.0,48.0,10,Medium
fall,2022,"Grace Caroline Currey, Virginia Gardner, Mason Gooding, Jeffrey Dean Morgan",['Thriller'],"Fall is a 2022 survival thriller film directed and co-written by Scott Mann and Jonathan Frank. Starring Grace Caroline Currey, Virginia Gardner, Mason Gooding and Jeffrey Dean Morgan, it is about two women who climb a 2,000 foot (610 m) tall television broadcasting tower and become stranded at the top.",https://www.rottentomatoes.com/m/fall,"Released Aug 12, 2022",79.0,79.0,4,Medium
fall,2022,"Grace Caroline Currey, Virginia Gardner, Mason Gooding, Jeffrey Dean Morgan",['Thriller'],"Fall is a 2022 survival thriller film directed and co-written by Scott Mann and Jonathan Frank. Starring Grace Caroline Currey, Virginia Gardner, Mason Gooding and Jeffrey Dean Morgan, it is about two women who climb a 2,000 foot (610 m) tall television broadcasting tower and become stranded at the top.",https://www.rottentomatoes.com/m/fall,"Released Aug 12, 2022",79.0,79.0,4,Medium
emilythecriminal,2022,"Aubrey Plaza, Theo Rossi, Megalyn Echikunwoke, Gina Gershon","['Crime', 'Thriller']","Emily the Criminal is a 2022 American crime thriller film written and directed by John Patton Ford in his feature directorial debut. It stars Aubrey Plaza as the title character, with Theo Rossi, Megalyn Echikunwoke, and Gina Gershon in supporting roles. The film follows Emily Benetto, a young woman saddled with student debt and locked out of the job market due to a minor criminal record, who gets involved in a credit card scam that pulls her into the criminal underworld of Los Angeles.",https://www.rottentomatoes.com/m/emily_the_criminal,"Released Aug 12, 2022",94.0,79.0,4,Medium
summering,2022,"Lia Barnett, Lake Bell, Sarah Cooper, Ashley Madekwe, Madalen Mills, Megan Mullaly",['Drama'],"Summering is a 2022 American coming-of-age drama film co-written, directed, and produced by James Ponsoldt. It stars Lia Barnett, Lake Bell, Sarah Cooper, Ashley Madekwe, Madalen Mills, Megan Mullally, Eden Grace Redfield, and Sanai Victoria. It was released on August 12, 2022, by Bleecker Street.",https://www.rottentomatoes.com/m/summering,"Released Aug 12, 2022",33.0,40.0,6,Medium
beast,2022,"Idris Elba, Iyana Halley, Leah Sava Jeffries, Sharlto Copley","['Action', 'Horror']","Beast is a 2022 survival action horror film directed by Baltasar Kormákur from a screenplay by Ryan Engle, based on a story by Jaime Primak Sullivan. The film stars Idris Elba, Iyana Halley, Leah Sava Jeffries, and Sharlto Copley. It follows a widowed father and his two teenage daughters who visit a South African game reserve but must fight to survive when they are stalked and attacked by a ferocious, rogue, man-killing lion.",https://www.rottentomatoes.com/m/beast,"Released May 11, 2018",92.0,73.0,4,Medium
beast,2022,"Idris Elba, Iyana Halley, Leah Sava Jeffries, Sharlto Copley","['Action', 'Horror']","Beast is a 2022 survival action horror film directed by Baltasar Kormákur from a screenplay by Ryan Engle, based on a story by Jaime Primak Sullivan. The film stars Idris Elba, Iyana Halley, Leah Sava Jeffries, and Sharlto Copley. It follows a widowed father and his two teenage daughters who visit a South African game reserve but must fight to survive when they are stalked and attacked by a ferocious, rogue, man-killing lion.",https://www.rottentomatoes.com/m/beast,"Released May 11, 2018",92.0,73.0,4,Medium
orphanfirstkill,2022,"Isabelle Fuhrman, Rossif Sutherland, Hiro Kanagawa, Matthew Finlan, Julia Stiles",['Horror'],"Orphan: First Kill is a 2022 psychological horror film directed by William Brent Bell, written by David Coggeshall, based on a story by David Leslie Johnson-McGoldrick and Alex Mace. It is a prequel to the 2009 film Orphan. It stars Isabelle Fuhrman, Julia Stiles, Rossif Sutherland, Hiro Kanagawa, and Matthew Finlan.",https://www.rottentomatoes.com/m/orphan_first_kill,"Released Aug 19, 2022",71.0,77.0,5,Medium
spinmeround,2022,"Alison Brie, Alessandro Nivola, Molly Shannon, Tim Heidecker, Zach Woods, Fred Armisen, Debby Ryan, Lil Rel Howery, Aubrey Plaza",['Comedy'],"Spin Me Round is a 2022 American dark comedy film co-written by Jeff Baena and Alison Brie and directed by Baena. It premiered at the 2022 South by Southwest festival on March 12, 2022. It was released on August 19, 2022, by IFC Films in theaters and by AMC+ on video on demand.",https://www.rottentomatoes.com/m/spin_me_round,"Released Aug 19, 2022",47.0,33.0,9,Medium
deliasgone,2022,"Stephan James, Marisa Tomei, Paul Walter Hauser, Travis Fimmel",['Drama'],"Delia's Gone is a 2022 drama film, written, directed, and produced by Robert Budreau, based upon a short story Caged Bird Sing by Michael Hamblin. It stars Stephan James, Marisa Tomei, Paul Walter Hauser, and Travis Fimmel.",https://www.rottentomatoes.com/m/delias_gone,"Released Aug 19, 2022",31.0,83.0,4,Medium
threethousandyearsoflonging,2022,"Idris Elba, Tilda Swinton","['Drama', 'Fantasy', 'Romance']","Three Thousand Years of Longing is a 2022 fantasy romantic drama film directed and produced by George Miller. Written by Miller and Augusta Gore, it is based on the short story ""The Djinn in the Nightingale's Eye"" by A. S. Byatt and stars Idris Elba as a djinn who is unleashed from a bottle by a professor and tells her stories from his thousands of years of existence. The film is dedicated to Miller's mother Angela, as well as Rena Mitchell, relative of producer Doug Mitchell.",https://www.rottentomatoes.com/m/three_thousand_years_of_longing,"Released Aug 26, 2022",71.0,73.0,2,Small
samaritan,2022,"Sylvester Stallone, Javon Walton, Pilou Asbæk, Dascha Polanco, Moises Arias",['Superhero'],"Samaritan is a 2022 American superhero film directed by Julius Avery and written by Bragi F. Schut. Described as a dark, new take on superhero movies, the story was previously adapted into the Mythos Comics graphic novels by Schut, Marc Olivent, and Renzo Podesta. It is a co-production of Metro-Goldwyn-Mayer and Balboa Productions. The film stars Sylvester Stallone in the main role, Javon ""Wanna"" Walton, Pilou Asbæk, Dascha Polanco, and Moisés Arias. The story follows a kid who suspects that his neighbor is secretly a superhero who was believed to have died many years prior.",https://www.rottentomatoes.com/m/samaritan,"Released Dec 11, 2020",,,5,Medium
theinvitation,2022,"Nathalie Emmanuel, Thomas Doherty, Stephanie Corneliussen, Alana Boden, Hugh Skinner, Sean Pertwee","['Horror', 'Thriller']","The Invitation is a 2022 American horror thriller film directed by Jessica M. Thompson and written by Blair Butler. The film stars Nathalie Emmanuel and Thomas Doherty. Inspired by the novel Dracula by Bram Stoker, the film follows a young woman who, following her mother's death, meets long-lost family members for the first time, only to discover the dark secrets they carry with them.",https://www.rottentomatoes.com/m/the_invitation,"Released Apr 8, 2016",90.0,69.0,6,Medium
theinvitation,2022,"Nathalie Emmanuel, Thomas Doherty, Stephanie Corneliussen, Alana Boden, Hugh Skinner, Sean Pertwee","['Horror', 'Thriller']","The Invitation is a 2022 American horror thriller film directed by Jessica M. Thompson and written by Blair Butler. The film stars Nathalie Emmanuel and Thomas Doherty. Inspired by the novel Dracula by Bram Stoker, the film follows a young woman who, following her mother's death, meets long-lost family members for the first time, only to discover the dark secrets they carry with them.",https://www.rottentomatoes.com/m/the_invitation,"Released Apr 8, 2016",90.0,69.0,6,Medium
breaking,2022,"John Boyega, Nicole Beharie, Selenis Leyva, Connie Britton, Jeffrey Donovan, Michael K. Williams","['Drama', 'Thriller']","Breaking is a 2022 American thriller drama film starring John Boyega as a Marine Corps veteran, Brian Brown-Easley, who is in financial trouble and robs a bank. It is written and directed by Abi Damaris Corbin and co-written by Kwame Kwei-Armah, based on the true story of Brown-Easley, detailed in the 2018 Task & Purpose article ""They Didn't Have to Kill Him"" by Aaron Gell. The film also stars Nicole Beharie, Selenis Leyva, Connie Britton, Jeffrey Donovan, and Michael Kenneth Williams.",https://www.rottentomatoes.com/m/breaking,"Released Aug 26, 2022",82.0,84.0,6,Medium
funnypages,2022,"Daniel Zolghadri, Matthew Maher, Miles Emanuel, Maria Dizzia, Josh Pais",['Comedy'],"Funny Pages is a 2022 American coming-of-age black comedy film written, directed, and edited by Owen Kline and produced by the Safdie brothers. It premiered at the 2022 Cannes Film Festival and was released in the United States on August 26, 2022, where it received positive reviews from critics.",https://www.rottentomatoes.com/m/funny_pages,"Released Aug 26, 2022",82.0,49.0,5,Medium
honkforjesussaveyoursoul,2022,"Regina Hall, Sterling K. Brown, Austin Crute, Conphidance, Nicole Beharie","['Comedy', 'Short', 'Satire']","Honk for Jesus. Save Your Soul. is a 2022 American mockumentary comedy film written, directed, and produced by Adamma Ebo, in her feature directorial debut, and is a feature-length adaptation of Ebo's 2018 short film of the same name. It stars Regina Hall and Sterling K. Brown as the first lady and the pastor of a megachurch, who attempt to reopen and rebuild their congregation, following a major scandal. Austin Crute, Nicole Beharie, and Conphidance also feature in supporting roles. Hall and Brown are also producers on the film alongside Daniel Kaluuya, who produced under his 59% Productions banner, with Jordan Peele serving as executive producer under his Monkeypaw Productions banner.",https://www.rottentomatoes.com/m/honk_for_jesus_save_your_soul,"Released Sep 2, 2022",72.0,26.0,5,Medium
giginate,2022,"Marcia Gay Harden, Charlie Rowe, Josephine Langford, Zoe Colletti, Hannah Alligood, Jim Belushi, Diane Ladd",['Drama'],"Gigi & Nate is a 2022 American coming-of-age drama film directed by Nick Hamm from a screenplay by David Hudgins. The film is based on a true story of a quadriplegic and a capuchin monkey. The film was released in the United States on September 2, 2022, by Roadside Attractions.",https://www.rottentomatoes.com/m/gigi_and_nate,"Released Sep 2, 2022",19.0,95.0,7,Medium
wireroom,2022,"Kevin Dillon, Bruce Willis",['Action'],"Wire Room is a 2022 American action film directed by Matt Eskandari, from a screenplay by Brandon Stiefer, and produced by Randall Emmett, George Furla, Oliver Trevena, Norton Herrick, Ceasar Richbow, Mark Stewart, and Noel Ashman. It stars Kevin Dillon and Bruce Willis.",https://www.rottentomatoes.com/m/wire_room,"Released Sep 2, 2022",,91.0,2,Small
oneway,2022,"Colson Baker, Kevin Bacon, Travis Fimmel, Drea de Matteo, Storm Reid","['Action', 'Crime', 'Thriller']","One Way is an American action crime thriller film written by Ben Conway and directed by Andrew Baird. Principal photography began in 2021. The film stars Colson Baker, Kevin Bacon and Travis Fimmel.",https://www.rottentomatoes.com/m/one_way,2022,,,5,Medium
aftereverhappy,2022,"Hero Fiennes-Tiffin, Josephine Langford, Louise Lombard, Kiana Madeira, Chance Perdomo, Rob Estes, Carter Jenkins, Arielle Kebbel, Stephen Moyer, Mira Sorvino","['Drama', 'Romance']","After Ever Happy is a 2022 American romantic drama film directed by Castille Landon, from a screenplay by Sharon Soboil. Based on the 2015 novel of the same name by Anna Todd, it is a sequel to After We Fell, and the fourth overall installment in the After film series. The film stars Josephine Langford and Hero Fiennes Tiffin, reprising their roles as Tessa Young and Hardin Scott, respectively. The plot continues the premise of the three previous films.",https://www.rottentomatoes.com/m/after_ever_happy,"Released Sep 7, 2022",0.0,92.0,10,Medium
pinocchio,2022,"Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, Luke Evans","['Live Action', 'Animated', 'Fantasy', 'Musical']","Pinocchio is a 2022 American live action/computer animated musical fantasy film directed by Robert Zemeckis from a screenplay by Zemeckis and Chris Weitz. Produced by Walt Disney Pictures, Depth of Field and ImageMovers, the film is a live-action remake of Walt Disney's 1940 animated film of the same name, which is itself based on the 1883 Italian book The Adventures of Pinocchio by Carlo Collodi. It stars Tom Hanks, Cynthia Erivo, Giuseppe Battiston and Luke Evans with Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, and Lorraine Bracco in voice roles. The story follows a wooden puppet named Pinocchio, who is brought to life by a blue fairy (Erivo) after being crafted by an old Italian woodcarver named Geppetto (Hanks). While the role of Pinocchio's conscience Jiminy Cricket (Gordon-Levitt) attempts to guide Pinocchio in matters of right and wrong, Pinocchio encounters a host of unsavory characters in his efforts to become a real boy.",https://www.rottentomatoes.com/m/pinocchio,"Released Dec 25, 2002",0.0,33.0,6,Medium
pinocchio,2022,"Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, Luke Evans","['Live Action', 'Animated', 'Fantasy', 'Musical']","Pinocchio is a 2022 American live action/computer animated musical fantasy film directed by Robert Zemeckis from a screenplay by Zemeckis and Chris Weitz. Produced by Walt Disney Pictures, Depth of Field and ImageMovers, the film is a live-action remake of Walt Disney's 1940 animated film of the same name, which is itself based on the 1883 Italian book The Adventures of Pinocchio by Carlo Collodi. It stars Tom Hanks, Cynthia Erivo, Giuseppe Battiston and Luke Evans with Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, and Lorraine Bracco in voice roles. The story follows a wooden puppet named Pinocchio, who is brought to life by a blue fairy (Erivo) after being crafted by an old Italian woodcarver named Geppetto (Hanks). While the role of Pinocchio's conscience Jiminy Cricket (Gordon-Levitt) attempts to guide Pinocchio in matters of right and wrong, Pinocchio encounters a host of unsavory characters in his efforts to become a real boy.",https://www.rottentomatoes.com/m/pinocchio,"Released Dec 25, 2002",0.0,33.0,6,Medium
pinocchio,2022,"Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, Luke Evans","['Live Action', 'Animated', 'Fantasy', 'Musical']","Pinocchio is a 2022 American live action/computer animated musical fantasy film directed by Robert Zemeckis from a screenplay by Zemeckis and Chris Weitz. Produced by Walt Disney Pictures, Depth of Field and ImageMovers, the film is a live-action remake of Walt Disney's 1940 animated film of the same name, which is itself based on the 1883 Italian book The Adventures of Pinocchio by Carlo Collodi. It stars Tom Hanks, Cynthia Erivo, Giuseppe Battiston and Luke Evans with Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, and Lorraine Bracco in voice roles. The story follows a wooden puppet named Pinocchio, who is brought to life by a blue fairy (Erivo) after being crafted by an old Italian woodcarver named Geppetto (Hanks). While the role of Pinocchio's conscience Jiminy Cricket (Gordon-Levitt) attempts to guide Pinocchio in matters of right and wrong, Pinocchio encounters a host of unsavory characters in his efforts to become a real boy.",https://www.rottentomatoes.com/m/pinocchio,"Released Dec 25, 2002",0.0,33.0,6,Medium
pinocchio,2022,"Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, Luke Evans","['Live Action', 'Animated', 'Fantasy', 'Musical']","Pinocchio is a 2022 American live action/computer animated musical fantasy film directed by Robert Zemeckis from a screenplay by Zemeckis and Chris Weitz. Produced by Walt Disney Pictures, Depth of Field and ImageMovers, the film is a live-action remake of Walt Disney's 1940 animated film of the same name, which is itself based on the 1883 Italian book The Adventures of Pinocchio by Carlo Collodi. It stars Tom Hanks, Cynthia Erivo, Giuseppe Battiston and Luke Evans with Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, and Lorraine Bracco in voice roles. The story follows a wooden puppet named Pinocchio, who is brought to life by a blue fairy (Erivo) after being crafted by an old Italian woodcarver named Geppetto (Hanks). While the role of Pinocchio's conscience Jiminy Cricket (Gordon-Levitt) attempts to guide Pinocchio in matters of right and wrong, Pinocchio encounters a host of unsavory characters in his efforts to become a real boy.",https://www.rottentomatoes.com/m/pinocchio,"Released Dec 25, 2002",0.0,33.0,6,Medium
pinocchio,2022,"Tom Hanks, Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, Cynthia Erivo, Luke Evans","['Live Action', 'Animated', 'Fantasy', 'Musical']","Pinocchio is a 2022 American live action/computer animated musical fantasy film directed by Robert Zemeckis from a screenplay by Zemeckis and Chris Weitz. Produced by Walt Disney Pictures, Depth of Field and ImageMovers, the film is a live-action remake of Walt Disney's 1940 animated film of the same name, which is itself based on the 1883 Italian book The Adventures of Pinocchio by Carlo Collodi. It stars Tom Hanks, Cynthia Erivo, Giuseppe Battiston and Luke Evans with Benjamin Evan Ainsworth, Joseph Gordon-Levitt, Keegan-Michael Key, and Lorraine Bracco in voice roles. The story follows a wooden puppet named Pinocchio, who is brought to life by a blue fairy (Erivo) after being crafted by an old Italian woodcarver named Geppetto (Hanks). While the role of Pinocchio's conscience Jiminy Cricket (Gordon-Levitt) attempts to guide Pinocchio in matters of right and wrong, Pinocchio encounters a host of unsavory characters in his efforts to become a real boy.",https://www.rottentomatoes.com/m/pinocchio,"Released Dec 25, 2002",0.0,33.0,6,Medium
endoftheroad,2022,"Queen Latifah, Ludacris, Beau Bridges","['Crime', 'Thriller']","End of the Road is an 2022 American crime thriller film directed by Millicent Shelton, written by Christopher J. Moore and David Loughery, and produced by Tracey Edmonds, Mark Burg, and Brad Kaplan. The film stars Queen Latifah, Ludacris, Mychala Lee, Shaun Dixon, and Beau Bridges.",https://www.rottentomatoes.com/m/end_of_the_road,2021,,,3,Small
endoftheroad,2022,"Queen Latifah, Ludacris, Beau Bridges","['Crime', 'Thriller']","End of the Road is an 2022 American crime thriller film directed by Millicent Shelton, written by Christopher J. Moore and David Loughery, and produced by Tracey Edmonds, Mark Burg, and Brad Kaplan. The film stars Queen Latifah, Ludacris, Mychala Lee, Shaun Dixon, and Beau Bridges.",https://www.rottentomatoes.com/m/end_of_the_road,2021,,,3,Small
lifemark,2022,"Kirk Cameron, Alex Kendrick, Raphael Ruggero","['Documentary', 'Drama', 'Short']","Lifemark is a 2022 American Christian drama film by director Kevin Peeples, adapting the true story of the adoption of David Scotton, previously depicted in the 2018 short documentary film I Lived on Parker Avenue. It tells the story of how a young man's mother considered aborting him, but instead made an adoption plan for him, and later reconnected with him as a young adult. Kirk Cameron, Alex Kendrick, and Raphael Ruggero star, while the Kendrick Brothers co-wrote the script with Peeples and act as executive producers. The film was released on September 9, 2022, via Fathom Events after traditional distributors declined to release it. It received generally positive reviews, and its initial one-week theatrical run was extended an extra week due to its box-office success.",https://www.rottentomatoes.com/m/lifemark,"Released Sep 9, 2022",83.0,96.0,3,Small
clerksiii,2022,"Brian O'Halloran, Jeff Anderson, Trevor Fehrman, Austin Zajur, Jason Mewes, Marilyn Ghigliotti, Rosario Dawson, Kevin Smith","['Comedy', 'Drama']","Clerks III is a 2022 American dark comedy-drama film written, produced, directed, and edited by Kevin Smith and stars Brian O'Halloran, Jeff Anderson, Trevor Fehrman, Austin Zajur, Jason Mewes, Rosario Dawson and Smith. It serves as a standalone sequel to the 1994 and 2006 Clerks films, and is the ninth overall feature film set in the View Askewniverse. In the film, Randal Graves, after surviving a massive heart attack, enlists his friends and fellow clerks Dante Hicks, Elias Grover, and Jay and Silent Bob to make a movie about their lives at the Quick Stop Convenience store that started it all.",https://www.rottentomatoes.com/m/clerks_iii,"Released Sep 13, 2022",62.0,93.0,8,Medium
thewomanking,2022,"Viola Davis, Thuso Mbedu, Lashana Lynch, Sheila Atim, Hero Fiennes Tiffin, John Boyega","['Action', 'Drama', 'Historical', 'War']","The Woman King is a 2022 American historical action drama film about the Agojie, the all-female warrior unit that protected the West African kingdom of Dahomey during the 17th to 19th centuries. Set in the 1820s, the film stars Viola Davis as a general who trains the next generation of warriors to fight their enemies. It is directed by Gina Prince-Bythewood and written by Dana Stevens, based on a story she wrote with Maria Bello. The film also stars Thuso Mbedu, Lashana Lynch, Sheila Atim, Hero Fiennes Tiffin, and John Boyega.",https://www.rottentomatoes.com/m/the_woman_king,"Released Sep 16, 2022",94.0,99.0,6,Medium
seehowtheyrun,2022,"Saoirse Ronan, Sam Rockwell, Adrien Brody, Ruth Wilson, Reece Shearsmith, Harris Dickinson, David Oyelowo","['Comedy', 'Mystery']","See How They Run is a 2022 comedy mystery film directed by Tom George, written by Mark Chappell and produced by Damian Jones and Gina Carter. The film stars Sam Rockwell, Saoirse Ronan, Adrien Brody, Ruth Wilson, Reece Shearsmith, Harris Dickinson and David Oyelowo.",https://www.rottentomatoes.com/m/see_how_they_run,"Released Sep 16, 2022",75.0,69.0,7,Medium
blonde,2022,"Ana de Armas, Adrien Brody, Bobby Cannavale, Xavier Samuel, Julianne Nicholson","['Drama', 'Biography']","Blonde is a 2022 American biographical psychological drama film written and directed by Andrew Dominik, and the second adaptation, with the same name, based on the 2000 novel of the same name by Joyce Carol Oates. The film is a fictionalized take on the life and career of American actress Marilyn Monroe, played by Ana de Armas. The cast also includes Adrien Brody, Bobby Cannavale, Xavier Samuel, and Julianne Nicholson.",https://www.rottentomatoes.com/m/blonde,"Released Sep 16, 2022",42.0,36.0,5,Medium
pearl,2022,"Mia Goth, David Corenswet, Tandi Wright, Matthew Sutherland, Emma Jenkins-Purro",['Slasher'],"Pearl is a 2022 American slasher film directed by Ti West, co-written by West and Mia Goth, who reprises her role as the title character, and featuring David Corenswet, Tandi Wright, Matthew Sunderland, and Emma Jenkins-Purro in supporting roles. A prequel to X (2022) and the second installment in the X film series, it serves as an origin story for the title villain, whose fervent aspiration to become a movie star led her to committing violent acts on her family's Texas homestead in 1918.",https://www.rottentomatoes.com/m/pearl,2018,,,5,Medium
dorevenge,2022,"Camila Mendes, Maya Hawke, Austin Abrams, Sophie Turner, Sarah Michelle Gellar","['Comedy', 'Teen']","Do Revenge is a 2022 American teen black comedy film directed by Jennifer Kaytin Robinson, who co-wrote the screenplay alongside Celeste Ballard. It stars Camila Mendes, Maya Hawke, Austin Abrams, Rish Shah, and Sarah Michelle Gellar, and is loosely inspired by Alfred Hitchcock's Strangers on a Train (1951). It was released on Netflix on September 16, 2022, and received generally positive reviews from critics.",https://www.rottentomatoes.com/m/do_revenge,2022,85.0,78.0,5,Medium
thesilenttwins,2022,"Letitia Wright, Tamara Lawrance, Nadine Marshall","['Drama', 'Biography']","The Silent Twins is a 2022 internationally co-produced biographical drama film about the twin sisters, June and Jennifer Gibbons, who were institutionalized at Broadmoor Hospital following years of silence and teenage rebellion. It was directed by Agnieszka Smoczyńska from a screenplay by Andrea Seigel, who adapted the book of the same name by Marjorie Wallace. The film stars Letitia Wright, Tamara Lawrance, Nadine Marshall, Treva Etienne, Michael Smiley, and Jodhi May.",https://www.rottentomatoes.com/m/the_silent_twins,1986,,,3,Small
confessfletch,2022,"Jon Hamm, Marcia Gay Harden, Kyle MacLachlan, Roy Wood Jr., John Slattery","['Comedy', 'Crime']","Confess, Fletch is a 2022 American crime comedy film directed by Greg Mottola, who also co-wrote the screenplay with Zev Borow. Based on Gregory Mcdonald's 1976 novel of the same name, the film stars Jon Hamm, Lorenza Izzo, Marcia Gay Harden, Kyle MacLachlan, Roy Wood Jr., and John Slattery. It is the third installment in the Fletch series, following Fletch (1985) and Fletch Lives (1989), and the first not to star Chevy Chase.",https://www.rottentomatoes.com/m/confess_fletch,"Released Sep 16, 2022",86.0,75.0,5,Medium
moonagedaydream,2022,David Bowie,['Documentary'],"Moonage Daydream is a 2022 documentary film about English singer-songwriter David Bowie. Written, directed, produced and edited by Brett Morgen, the film uses previously unreleased footage from Bowie's personal archives, including live concert footage. It is the first film to be officially authorized by Bowie's estate, and takes its title from the 1972 Bowie song of the same name.",https://www.rottentomatoes.com/m/moonage_daydream,"Released Sep 23, 2022",92.0,75.0,1,Small
godscountry,2022,"Thandiwe Newton, Jeremy Bobb, Joris Jarsky, Kai Lennox, Jefferson White, Tanaya Beatty",['Thriller'],God's Country is a 2022 thriller film starring Thandiwe Newton. The film was directed by Julian Higgins.,https://www.rottentomatoes.com/m/gods_country,"Released Nov 27, 1985",,91.0,6,Medium
goodnightmommy,2022,"Naomi Watts, Cameron Crovetti, Nicholas Crovetti, Peter Hermann","['Horror', 'War']","Goodnight Mommy is a 2022 American psychological horror film directed by Matt Sobel and written by Kyle Warren, serving as a remake of the 2014 Austrian film of the same name. The film stars Naomi Watts, Cameron and Nicholas Crovetti, Crystal Lucas-Perry, Jeremy Bobb, and Peter Hermann. The film follows twin brothers who suspect their mother was switched with an impostor, following her recent surgery leaving her with bandages over her face.",https://www.rottentomatoes.com/m/goodnight_mommy,"Released Sep 11, 2015",85.0,66.0,4,Medium
runningthebases,2022,"Brett Varvel, Gigi Orsillo, Todd Terry, Cameron Arnett",['Sports'],"Running the Bases is a 2022 American Christian sports film written and directed by Marty Roberts and Jimmy Womble. It stars Brett Varvel, Gigi Orsillo, Todd Terry, and Cameron Arnett, and follows a small-town baseball coach who becomes the head coach of a large high school program, but soon faces opposition to his coaching methods. It was released on September 16, 2022.",https://www.rottentomatoes.com/m/running_the_bases,"Released Sep 16, 2022",,97.0,4,Medium
